workerid,proliferate.condition,Word,content,exp,object,response,rt,slide_number_in_experiment,speakerGender,speakerName,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1639,condition1,ignore,Courtney woke up early yesterday,stim,,0.06,8225,6,M,James,Did Scott ignore that Courtney woke up early yesterday?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,shock,Emily bought a car yesterday,stim,,0.04,6768,7,F,Helen,Is Justin shocked that Emily bought a car yesterday?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,,Hendrick's car was expensive,control,,0.99,7149,8,F,Elizabeth,Was Hendrick's car expensive?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,celebrate,Frank got a cat,stim,,0.06,6984,9,M,Steven,Did Melissa celebrate that Frank got a cat?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,facinate,Danny ate the last cupcake,stim,,0.05,6500,10,F,Michelle,Is Amy fascinated that Danny ate the last cupcake?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,verify,Connor fell from a tree,stim,,0.76,11749,11,F,Jessica,Did Sharon verify that Connor fell from a tree?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,tweet,Jon went out for dinner,stim,,0.6,7409,12,M,George,Did Anna tweet that Jon went out for dinner?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,,Todd played football in high school,control,,0.98,6341,13,M,Paul,Did Todd play football in high school?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,scream,Dylan argued with his parents,stim,,0.94,9334,14,F,Dorothy,Did Kathleen scream that Dylan argued with his parents?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,charm,Isabella ate a steak on Sunday,stim,,0.03,40850,15,F,Linda,Is Colby charmed that Isabella ate a steak on Sunday?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,compute,Valerie booked the venue,stim,,0.03,7195,16,M,Kenneth,Did Francisco compute that Valerie booked the venue?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,suppose,Jason made a cake,stim,,0.08,4750,17,M,Richard,Did Nicole suppose that Jason made a cake?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,anticipate,Hannah called her parents,stim,,0.05,7024,18,M,Logan,Did Andrew anticipate that Hannah called her parents?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,promise,Lucas bought new shoes,stim,,0.08,5518,19,F,Sarah,Is Shirley promised that Lucas bought new shoes?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,aggravate,Owen shoveled snow last winter,stim,,0.09,10282,20,M,Mark,Is Brenda aggravated that Owen shoveled snow last winter?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,bet,Josie went on vacation to France,stim,,0.28,10143,21,F,Lisa,Did Eli bet that Josie went on vacation to France?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,,Madison had a baby,control,,0.98,15025,22,F,Ashley,Did Madison have a baby?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,fantasize,Jayden rented a car,stim,,0.1,6984,23,M,David,Did Laura fantasize that Jayden rented a car?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,,Mary's aunt is sick,control,,0.98,3473,24,M,William,Is Mary's aunt sick?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,elaborate,Fred missed the train,stim,,0.13,5343,25,F,Karen,Did Heather elaborate that Fred missed the train?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,write,Louis went swimming,stim,,0.16,5883,26,F,Donna,Did Kaitlin write that Louis went swimming?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,,Zack is coming to the meeting tomorrow,control,,1,4017,27,M,Robert,Is Zack coming to the meeting tomorrow?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,squeal,Tony had a drink last night,stim,,0.06,7809,28,F,Carol,Did Rebecca squeal that Tony had a drink last night?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,,Vanessa is good at math,control,,0.99,5291,29,M,Thomas,Is Vanessa good at math?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,whine,Josh learned to ride a bike yesterday,stim,,0.06,5753,30,M,Christopher,Did Catherine whine that Josh learned to ride a bike yesterday?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,offend,Audrey went to a party,stim,,0,5559,31,F,Jennifer,Is Dennis offended that Audrey went to a party?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,resent,Molly attended a conference last week,stim,,0.04,5246,32,F,Kimberly,Did Jerry resent that Molly attended a conference last week?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,disgust,Charley spilled the wine,stim,,0.06,4100,33,F,Betty,Is Cynthia disgusted that Charley spilled the wine?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,argue,Grace visited her sister,stim,,0.12,8882,34,F,Nancy,Did Kevin argue that Grace visited her sister?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1639,condition1,excite,Cole celebrated his friend's birthday,stim,,0.01,5688,35,F,Sandra,Is Ruth excited that Cole celebrated his friend's birthday?,[],21,Yes,,2,1,Female,English,Safari,iPhone/iPod,896,414,6.03255,
1624,condition1,,,,Susan,Susan,0,1,,,bot_check,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,aggravate,Frank got a cat,stim,,0,15182,3,F,Susan,Is Laura aggravated that Frank got a cat?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,alarm,Emma studied on Saturday morning,stim,,0.06,22506,4,M,David,Is Alan alarmed that Emma studied on Saturday morning?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,celebrate,Josie went on vacation to France,stim,,0.06,20011,5,F,Lisa,Did Kevin celebrate that Josie went on vacation to France?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,,Madison had a baby,control,,1,7714,6,F,Betty,Did Madison have a baby?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,squeal,Jackson ran 10 miles,stim,,0.05,37847,7,M,Thomas,Did Melissa squeal that Jackson ran 10 miles?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,,Todd played football in high school,control,,1,7262,8,M,Logan,Did Todd play football in high school?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,,Mary's aunt is sick,control,,1,7098,9,F,Dorothy,Is Mary's aunt sick?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,trouble,Jon went out for dinner,stim,,0.02,12073,10,F,Jennifer,Is Regina troubled that Jon went out for dinner?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,testify,Danny ate the last cupcake,stim,,0.04,7483,11,F,Helen,Did Amy testify that Danny ate the last cupcake?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,dictate,Mary planted a tree,stim,,0.05,10189,12,F,Carol,Did Tim dictate that Mary planted a tree?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,think,Audrey went to a party,stim,,0.04,10599,13,F,Karen,Did Jerry think that Audrey went to a party?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,charm,Tony had a drink last night,stim,,0.04,6710,14,M,Mark,Is Ruth charmed that Tony had a drink last night?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,insult,Hannah called her parents,stim,,0.05,13292,15,M,James,Is Brian insulted that Hannah called her parents?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,ignore,Jason made a cake,stim,,0.03,8425,16,F,Jessica,Did Amanda ignore that Jason made a cake?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,,Hendrick's car was expensive,control,,1,8183,17,M,Richard,Was Hendrick's car expensive?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,cringe,Owen shoveled snow last winter,stim,,0.05,9506,18,M,Steven,Did Sharon cringe that Owen shoveled snow last winter?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,suppose,Allen went to the museum,stim,,0.07,6381,19,M,Paul,Did Rebecca suppose that Allen went to the museum?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,pray,Charley spilled the wine,stim,,0.07,13358,20,M,William,Did Catherine pray that Charley spilled the wine?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,distress,Louis went swimming,stim,,0,7174,21,F,Donna,Is Cynthia distressed that Louis went swimming?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,surprise,Olivia left her job,stim,,0.04,5360,22,F,Nancy,Is Dennis surprised that Olivia left her job?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,write,Natasha got a promotion,stim,,0.1,15965,23,F,Elizabeth,Did Francisco write that Natasha got a promotion?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,,Vanessa is good at math,control,,1,3903,24,F,Linda,Is Vanessa good at math?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,,Zack is coming to the meeting tomorrow,control,,1,9557,25,M,Matthew,Is Zack coming to the meeting tomorrow?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,love,Connor fell from a tree,stim,,0.04,6212,26,M,Robert,Did Stephanie love that Connor fell from a tree?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,shout,Molly attended a conference last week,stim,,0.07,10546,27,F,Margaret,Did Andrew shout that Molly attended a conference last week?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,weep,Grace visited her sister,stim,,0.04,5758,28,F,Sandra,Did Patrick weep that Grace visited her sister?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,bet,Dylan argued with his parents,stim,,0.08,5567,29,M,George,Did Anna bet that Dylan argued with his parents?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,thrill,Danielle painted her room,stim,,0.05,7764,30,F,Sarah,Is Noah thrilled that Danielle painted her room?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,elaborate,Jayden rented a car,stim,,0.08,7432,31,F,Michelle,Did Kathleen elaborate that Jayden rented a car?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,require,Lucas bought new shoes,stim,,0.05,9786,32,M,Kenneth,Did Kaitlin require that Lucas bought new shoes?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,pain,Emilia looked after the kids,stim,,0.08,7902,33,M,Christopher,Is Ray pained that Emilia looked after the kids?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,disgust,Zoe calculated the tip,stim,,0.04,8600,34,F,Kimberly,Is Bobby disgusted that Zoe calculated the tip?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1624,condition1,compute,Fred missed the train,stim,,0.08,7561,35,F,Ashley,Did Nicole compute that Fred missed the train?,[],35,Yes,,3,1,Male,English,Chrome,Mac,900,1440,7.047266666666666,
1705,condition1,,,,Jessica,Jessica,0,1,,,bot_check,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,testify,Louis went swimming,stim,,0,11245,3,F,Lisa,Did Kathleen testify that Louis went swimming?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,excite,Dylan argued with his parents,stim,,0,9841,4,M,James,Is Amy excited that Dylan argued with his parents?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,embarrass,Emily bought a car yesterday,stim,,0,5837,5,F,Kimberly,Is Jerry embarrassed that Emily bought a car yesterday?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,facinate,Connor fell from a tree,stim,,0,5916,6,F,Elizabeth,Is Heather fascinated that Connor fell from a tree?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,resent,Jon went out for dinner,stim,,0,5943,7,F,Margaret,Did Brenda resent that Jon went out for dinner?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,simulate,Mia drank 2 cocktails last night,stim,,0.11,15919,8,F,Linda,Did Ben simulate that Mia drank 2 cocktails last night?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,pray,Josh learned to ride a bike yesterday,stim,,0,9429,9,M,William,Did Melissa pray that Josh learned to ride a bike yesterday?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,,Madison had a baby,control,,1,4353,10,F,Dorothy,Did Madison have a baby?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,verify,Josie went on vacation to France,stim,,0.5,11715,11,M,Steven,Did Andrew verify that Josie went on vacation to France?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,expose,Jackson ran 10 miles,stim,,0,5138,12,F,Ashley,Did Amanda expose that Jackson ran 10 miles?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,amuse,Frank got a cat,stim,,0,4676,13,M,Paul,Is Regina amused that Frank got a cat?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,,Mary's aunt is sick,control,,1,4336,14,F,Susan,Is Mary's aunt sick?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,love,Isabella ate a steak on Sunday,stim,,0,5977,15,M,George,Did Francisco love that Isabella ate a steak on Sunday?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,aggravate,Mary planted a tree,stim,,0,5401,16,F,Jessica,Is Dennis aggravated that Mary planted a tree?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,distress,Olivia left her job,stim,,0,4812,17,M,Kenneth,Is Eli distressed that Olivia left her job?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,,Hendrick's car was expensive,control,,1,3825,18,F,Jennifer,Was Hendrick's car expensive?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,weep,Zoe calculated the tip,stim,,0,5094,19,F,Carol,Did Tim weep that Zoe calculated the tip?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,murmur,Jayden rented a car,stim,,0.49,8158,20,F,Betty,Did Anna murmur that Jayden rented a car?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,irritate,Emma studied on Saturday morning,stim,,0,5846,21,M,Logan,Is Alan irritated that Emma studied on Saturday morning?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
1705,condition1,fantasize,Owen shoveled snow last winter,stim,,0.1,7604,22,F,Karen,Did Laura fantasize that Owen shoveled snow last winter?,[],23,Yes,It would be nice to have a counter showing how many questions are left,3,1,Female,English,Safari,Mac,800,1280,5.028733333333333,
